"Datum","Umsatz","Warentyp","Temperatur","Wochentag","KielerWoche","Jahr","Monat","Tag","Ferienname","Feiertag"
2016-12-29,128.192786610977,"Croissant",3.75,"Donnerstag",0,"2016","12","29","Winterferien","0"
2016-12-30,131.355693828947,"Croissant",1.75,"Freitag",0,"2016","12","30","Winterferien","0"
2016-12-31,158.239302804042,"Croissant",4.875,"Samstag",0,"2016","12","31","Winterferien","0"
2017-01-02,93.0351063272558,"Croissant",1.625,"Montag",0,"2017","1","2","Winterferien","0"
2017-01-03,80.7863564731785,"Croissant",6,"Dienstag",0,"2017","1","3","Winterferien","0"
2017-01-04,78.2861734025078,"Croissant",4,"Mittwoch",0,"2017","1","4","Winterferien","0"
2017-01-05,106.740128482748,"Croissant",-2.875,"Donnerstag",0,"2017","1","5","Winterferien","0"
2017-01-06,65.3687307096755,"Croissant",-4.25,"Freitag",0,"2017","1","6","Winterferien","0"
2017-01-07,75.5002630311797,"Croissant",-0.5,"Samstag",0,"2017","1","7","0","0"
2017-01-08,131.287627179758,"Croissant",2.25,"Sonntag",0,"2017","1","8","0","0"
2017-01-09,73.1420980887895,"Croissant",2.5,"Montag",0,"2017","1","9","0","0"
2017-01-10,70.6114048326199,"Croissant",2.625,"Dienstag",0,"2017","1","10","0","0"
2017-01-11,62.0305965135655,"Croissant",4.625,"Mittwoch",0,"2017","1","11","0","0"
2017-01-12,85.5837742718517,"Croissant",4.5,"Donnerstag",0,"2017","1","12","0","0"
2017-01-13,79.7615363372838,"Croissant",3.125,"Freitag",0,"2017","1","13","0","0"
2017-01-14,92.8889849290192,"Croissant",1.75,"Samstag",0,"2017","1","14","0","0"
2017-01-15,128.991720245868,"Croissant",1.375,"Sonntag",0,"2017","1","15","0","0"
2017-01-16,88.4798588855233,"Croissant",0.25,"Montag",0,"2017","1","16","0","0"
2017-01-17,77.108394146931,"Croissant",0.5,"Dienstag",0,"2017","1","17","0","0"
2017-01-18,71.9438809937912,"Croissant",0.125,"Mittwoch",0,"2017","1","18","0","0"
2017-01-19,80.7312120582498,"Croissant",1.5,"Donnerstag",0,"2017","1","19","0","0"
2017-01-20,75.0514615596861,"Croissant",3.625,"Freitag",0,"2017","1","20","0","0"
2017-01-21,90.1864250970913,"Croissant",5.75,"Samstag",0,"2017","1","21","0","0"
2017-01-22,147.203478885503,"Croissant",1.375,"Sonntag",0,"2017","1","22","0","0"
2017-01-23,75.9711931108962,"Croissant",1.125,"Montag",0,"2017","1","23","0","0"
2017-01-24,71.6836626592104,"Croissant",1.875,"Dienstag",0,"2017","1","24","0","0"
2017-01-25,63.1089282766633,"Croissant",-1.25,"Mittwoch",0,"2017","1","25","0","0"
2017-01-26,57.7648589403956,"Croissant",1,"Donnerstag",0,"2017","1","26","0","0"
2017-01-27,88.9693164758223,"Croissant",2.142857,"Freitag",0,"2017","1","27","0","0"
2017-01-28,109.069741792424,"Croissant",2.875,"Samstag",0,"2017","1","28","0","0"
2017-01-29,137.21086624229,"Croissant",4.75,"Sonntag",0,"2017","1","29","0","0"
2017-01-30,87.292602098661,"Croissant",2.625,"Montag",0,"2017","1","30","0","0"
2017-01-31,97.6009704783781,"Croissant",3.125,"Dienstag",0,"2017","1","31","0","0"
2017-02-01,58.2224524882749,"Croissant",1.125,"Mittwoch",0,"2017","2","1","0","0"
2017-02-02,54.3967685635611,"Croissant",1.75,"Donnerstag",0,"2017","2","2","0","0"
2017-02-03,83.3749446533499,"Croissant",1.625,"Freitag",0,"2017","2","3","0","0"
2017-02-04,97.3650366684813,"Croissant",5.75,"Samstag",0,"2017","2","4","0","0"
2017-02-05,126.842276780996,"Croissant",2,"Sonntag",0,"2017","2","5","0","0"
2017-02-06,91.3622676641499,"Croissant",2.5,"Montag",0,"2017","2","6","0","0"
2017-02-07,89.252680922547,"Croissant",0,"Dienstag",0,"2017","2","7","0","0"
2017-02-08,100.810504587999,"Croissant",-2,"Mittwoch",0,"2017","2","8","0","0"
2017-02-09,107.639984783785,"Croissant",-2.125,"Donnerstag",0,"2017","2","9","0","0"
2017-02-10,90.3208657475892,"Croissant",-1.75,"Freitag",0,"2017","2","10","0","0"
2017-02-11,107.677440690871,"Croissant",0,"Samstag",0,"2017","2","11","0","0"
2017-02-12,132.993031450996,"Croissant",0.375,"Sonntag",0,"2017","2","12","0","0"
2017-02-13,78.6151404289983,"Croissant",-0.25,"Montag",0,"2017","2","13","0","0"
2017-02-14,74.0592957059607,"Croissant",-0.75,"Dienstag",0,"2017","2","14","0","0"
2017-02-15,98.7987630293648,"Croissant",5.875,"Mittwoch",0,"2017","2","15","0","0"
2017-02-16,88.6343385040749,"Croissant",6.25,"Donnerstag",0,"2017","2","16","0","0"
2017-02-17,72.4603237114376,"Croissant",6,"Freitag",0,"2017","2","17","0","0"
2017-02-18,110.173674444994,"Croissant",4.625,"Samstag",0,"2017","2","18","0","0"
2017-02-19,143.24278246555,"Croissant",5.625,"Sonntag",0,"2017","2","19","0","0"
2017-02-20,71.0356451081313,"Croissant",8,"Montag",0,"2017","2","20","0","0"
2017-02-21,73.4145321399375,"Croissant",7.625,"Dienstag",0,"2017","2","21","0","0"
2017-02-22,71.2165459705098,"Croissant",7.375,"Mittwoch",0,"2017","2","22","0","0"
2017-02-23,64.732366279063,"Croissant",4.375,"Donnerstag",0,"2017","2","23","0","0"
2017-02-24,99.2841701711762,"Croissant",4.125,"Freitag",0,"2017","2","24","0","0"
2017-02-25,114.169995993508,"Croissant",3.375,"Samstag",0,"2017","2","25","0","0"
2017-02-26,158.09736357214,"Croissant",7.5,"Sonntag",0,"2017","2","26","0","0"
2017-02-27,84.7166976739322,"Croissant",10.75,"Montag",0,"2017","2","27","0","0"
2017-02-28,55.6773803478843,"Croissant",6,"Dienstag",0,"2017","2","28","0","0"
2017-03-01,81.196753748226,"Croissant",5,"Mittwoch",0,"2017","3","1","0","0"
2017-03-02,93.1703797209382,"Croissant",6.5,"Donnerstag",0,"2017","3","2","0","0"
2017-03-03,102.152065009225,"Croissant",8.375,"Freitag",0,"2017","3","3","0","0"
2017-03-04,106.326572981857,"Croissant",9.125,"Samstag",0,"2017","3","4","0","0"
2017-03-05,135.958950858257,"Croissant",7.375,"Sonntag",0,"2017","3","5","0","0"
2017-03-06,86.9960424642728,"Croissant",3.75,"Montag",0,"2017","3","6","0","0"
2017-03-07,83.4283849697076,"Croissant",1.75,"Dienstag",0,"2017","3","7","0","0"
2017-03-08,82.5934194590142,"Croissant",5.75,"Mittwoch",0,"2017","3","8","0","0"
2017-03-09,71.3137895523492,"Croissant",7.375,"Donnerstag",0,"2017","3","9","0","0"
2017-03-10,85.9999360805292,"Croissant",8.75,"Freitag",0,"2017","3","10","0","0"
2017-03-11,108.418382637731,"Croissant",7.75,"Samstag",0,"2017","3","11","0","0"
2017-03-12,124.789965526841,"Croissant",6.375,"Sonntag",0,"2017","3","12","0","0"
2017-03-13,97.5939745535462,"Croissant",6.625,"Montag",0,"2017","3","13","0","0"
2017-03-14,83.7407885397308,"Croissant",10.5,"Dienstag",0,"2017","3","14","0","0"
2017-03-15,64.5780317895003,"Croissant",9.25,"Mittwoch",0,"2017","3","15","0","0"
2017-03-16,71.8054617106975,"Croissant",11.75,"Donnerstag",0,"2017","3","16","0","0"
2017-03-17,82.3548698176422,"Croissant",6.75,"Freitag",0,"2017","3","17","0","0"
2017-03-18,102.87506239681,"Croissant",6.875,"Samstag",0,"2017","3","18","0","0"
2017-03-19,109.641199449158,"Croissant",3.875,"Sonntag",0,"2017","3","19","0","0"
2017-03-20,73.0242608684537,"Croissant",10.25,"Montag",0,"2017","3","20","0","0"
2017-03-21,92.1372741343699,"Croissant",8.75,"Dienstag",0,"2017","3","21","0","0"
2017-03-22,101.654984780132,"Croissant",10.75,"Mittwoch",0,"2017","3","22","0","0"
2017-03-23,81.3953457468891,"Croissant",8.125,"Donnerstag",0,"2017","3","23","0","0"
2017-03-24,92.3970924998567,"Croissant",10.5,"Freitag",0,"2017","3","24","0","0"
2017-03-25,142.808942965401,"Croissant",9.875,"Samstag",0,"2017","3","25","0","0"
2017-03-26,147.749370577668,"Croissant",9.375,"Sonntag",0,"2017","3","26","0","0"
2017-03-27,105.119114588585,"Croissant",12.5,"Montag",0,"2017","3","27","0","0"
2017-03-28,141.684536419139,"Croissant",13.875,"Dienstag",0,"2017","3","28","0","0"
2017-03-29,115.381551439348,"Croissant",10,"Mittwoch",0,"2017","3","29","0","0"
2017-03-30,115.063014487946,"Croissant",16,"Donnerstag",0,"2017","3","30","0","0"
2017-03-31,157.481998785748,"Croissant",19.75,"Freitag",0,"2017","3","31","0","0"
2017-04-01,211.755833640533,"Croissant",15.75,"Samstag",0,"2017","4","1","0","0"
2017-04-02,188.064263906535,"Croissant",13.375,"Sonntag",0,"2017","4","2","0","0"
2017-04-03,101.173868201099,"Croissant",10.375,"Montag",0,"2017","4","3","0","0"
2017-04-04,144.48225784655,"Croissant",12.625,"Dienstag",0,"2017","4","4","0","0"
2017-04-05,94.3263408382335,"Croissant",9.875,"Mittwoch",0,"2017","4","5","0","0"
2017-04-06,118.869514113661,"Croissant",10,"Donnerstag",0,"2017","4","6","0","0"
2017-04-07,128.841093710239,"Croissant",11.125,"Freitag",0,"2017","4","7","Osterferien","0"
2017-04-08,215.929338577534,"Croissant",10.875,"Samstag",0,"2017","4","8","Osterferien","0"
2017-04-09,207.685117628376,"Croissant",16,"Sonntag",0,"2017","4","9","Osterferien","0"
2017-04-10,180.185219117576,"Croissant",9.5,"Montag",0,"2017","4","10","Osterferien","0"
2017-04-11,178.857217552131,"Croissant",8.75,"Dienstag",0,"2017","4","11","Osterferien","0"
2017-04-12,140.537089366937,"Croissant",8.75,"Mittwoch",0,"2017","4","12","Osterferien","0"
2017-04-13,238.93565386119,"Croissant",9,"Donnerstag",0,"2017","4","13","Osterferien","0"
2017-04-15,355.356015292507,"Croissant",8.125,"Samstag",0,"2017","4","15","Osterferien","0"
2017-04-16,208.028073939397,"Croissant",6.875,"Sonntag",0,"2017","4","16","Osterferien","0"
2017-04-17,220.822836970653,"Croissant",6.25,"Montag",0,"2017","4","17","Osterferien","Ostermontag"
2017-04-18,174.405032102088,"Croissant",5.625,"Dienstag",0,"2017","4","18","Osterferien","0"
2017-04-19,166.270946808251,"Croissant",6.375,"Mittwoch",0,"2017","4","19","Osterferien","0"
2017-04-20,158.4435755673,"Croissant",8.25,"Donnerstag",0,"2017","4","20","Osterferien","0"
2017-04-21,172.182312895265,"Croissant",11.875,"Freitag",0,"2017","4","21","Osterferien","0"
2017-04-22,142.250829321991,"Croissant",7.5,"Samstag",0,"2017","4","22","0","0"
2017-04-23,128.011118638722,"Croissant",7.875,"Sonntag",0,"2017","4","23","0","0"
2017-04-24,110.815677841066,"Croissant",8.875,"Montag",0,"2017","4","24","0","0"
2017-04-25,90.8424805388247,"Croissant",5.5,"Dienstag",0,"2017","4","25","0","0"
2017-04-26,91.9799340844463,"Croissant",7.625,"Mittwoch",0,"2017","4","26","0","0"
2017-04-27,86.5414452917236,"Croissant",8.625,"Donnerstag",0,"2017","4","27","0","0"
2017-04-28,91.6206157973301,"Croissant",8.625,"Freitag",0,"2017","4","28","0","0"
2017-04-29,142.668665736822,"Croissant",7.125,"Samstag",0,"2017","4","29","0","0"
2017-04-30,263.074963178365,"Croissant",11.875,"Sonntag",0,"2017","4","30","0","0"
2017-05-02,121.933716606701,"Croissant",10.875,"Dienstag",0,"2017","5","2","0","0"
2017-05-03,119.106872435795,"Croissant",11.25,"Mittwoch",0,"2017","5","3","0","0"
2017-05-04,74.6328709215242,"Croissant",10.625,"Donnerstag",0,"2017","5","4","0","0"
2017-05-05,78.6283508592188,"Croissant",8.25,"Freitag",0,"2017","5","5","0","0"
2017-05-06,187.893403457783,"Croissant",11,"Samstag",0,"2017","5","6","0","0"
2017-05-07,199.339353285128,"Croissant",17.125,"Sonntag",0,"2017","5","7","0","0"
2017-05-08,93.5346324124759,"Croissant",9.75,"Montag",0,"2017","5","8","0","0"
2017-05-09,150.630312037039,"Croissant",10,"Dienstag",0,"2017","5","9","0","0"
2017-05-10,119.911954666173,"Croissant",9.25,"Mittwoch",0,"2017","5","10","0","0"
2017-05-11,131.244722476807,"Croissant",13.375,"Donnerstag",0,"2017","5","11","0","0"
2017-05-12,126.143339639084,"Croissant",12.75,"Freitag",0,"2017","5","12","0","0"
2017-05-13,209.808530503879,"Croissant",17.875,"Samstag",0,"2017","5","13","0","0"
2017-05-14,243.839147660595,"Croissant",18.75,"Sonntag",0,"2017","5","14","0","0"
2017-05-15,128.732413284614,"Croissant",17.375,"Montag",0,"2017","5","15","0","0"
2017-05-16,124.651715960501,"Croissant",14.125,"Dienstag",0,"2017","5","16","0","0"
2017-05-17,100.509180114311,"Croissant",23.125,"Mittwoch",0,"2017","5","17","0","0"
2017-05-18,106.689064260606,"Croissant",23.125,"Donnerstag",0,"2017","5","18","0","0"
2017-05-19,122.084205270661,"Croissant",17.375,"Freitag",0,"2017","5","19","0","0"
2017-05-20,182.261517278229,"Croissant",16,"Samstag",0,"2017","5","20","0","0"
2017-05-21,227.67270257599,"Croissant",18.625,"Sonntag",0,"2017","5","21","0","0"
2017-05-22,128.575815518014,"Croissant",17.75,"Montag",0,"2017","5","22","0","0"
2017-05-23,110.225477848188,"Croissant",22.125,"Dienstag",0,"2017","5","23","0","0"
2017-05-24,133.616732956026,"Croissant",17.125,"Mittwoch",0,"2017","5","24","0","0"
2017-05-25,210.548524011838,"Croissant",18.875,"Donnerstag",0,"2017","5","25","0","0"
2017-05-26,214.844989934608,"Croissant",20.75,"Freitag",0,"2017","5","26","0","0"
2017-05-27,242.802648676142,"Croissant",24.75,"Samstag",0,"2017","5","27","0","0"
2017-05-28,258.875202728905,"Croissant",22.375,"Sonntag",0,"2017","5","28","0","0"
2017-05-29,143.870005518646,"Croissant",18.75,"Montag",0,"2017","5","29","0","0"
2017-05-30,99.5288254799332,"Croissant",20.5,"Dienstag",0,"2017","5","30","0","0"
2017-05-31,137.596314089354,"Croissant",15.5,"Mittwoch",0,"2017","5","31","0","0"
2017-06-01,131.185928554762,"Croissant",17.375,"Donnerstag",0,"2017","6","1","0","0"
2017-06-02,108.539694596306,"Croissant",20.25,"Freitag",0,"2017","6","2","0","0"
2017-06-03,202.327403612151,"Croissant",17.5,"Samstag",0,"2017","6","3","0","0"
2017-06-04,213.121898505059,"Croissant",17.125,"Sonntag",0,"2017","6","4","0","0"
2017-06-05,300.22343502337,"Croissant",20.125,"Montag",0,"2017","6","5","0","0"
2017-06-06,140.565536536744,"Croissant",21.625,"Dienstag",0,"2017","6","6","0","0"
2017-06-07,162.153139309064,"Croissant",12.25,"Mittwoch",0,"2017","6","7","0","0"
2017-06-08,118.536762094212,"Croissant",14.875,"Donnerstag",0,"2017","6","8","0","0"
2017-06-09,163.069676294977,"Croissant",20.25,"Freitag",0,"2017","6","9","0","0"
2017-06-10,210.975177421469,"Croissant",19.25,"Samstag",0,"2017","6","10","0","0"
2017-06-11,215.171645362008,"Croissant",25,"Sonntag",0,"2017","6","11","0","0"
2017-06-12,133.14564353779,"Croissant",16.25,"Montag",0,"2017","6","12","0","0"
2017-06-13,144.137864637622,"Croissant",16.125,"Dienstag",0,"2017","6","13","0","0"
2017-06-14,141.310244761151,"Croissant",19.125,"Mittwoch",0,"2017","6","14","0","0"
2017-06-15,149.097950537212,"Croissant",22.75,"Donnerstag",0,"2017","6","15","0","0"
2017-06-16,188.189995473921,"Croissant",17.375,"Freitag",0,"2017","6","16","0","0"
2017-06-17,289.376417642361,"Croissant",20.125,"Samstag",1,"2017","6","17","0","0"
2017-06-18,301.35058891641,"Croissant",24.25,"Sonntag",1,"2017","6","18","0","0"
2017-06-19,211.583246910582,"Croissant",25.375,"Montag",1,"2017","6","19","0","0"
2017-06-20,181.240683684111,"Croissant",20.75,"Dienstag",1,"2017","6","20","0","0"
2017-06-21,181.547354525725,"Croissant",18.75,"Mittwoch",1,"2017","6","21","0","0"
2017-06-22,143.490671929285,"Croissant",20.25,"Donnerstag",1,"2017","6","22","0","0"
2017-06-23,172.344413428855,"Croissant",17.25,"Freitag",1,"2017","6","23","0","0"
2017-06-24,367.632769652741,"Croissant",17.875,"Samstag",1,"2017","6","24","0","0"
2017-06-25,257.372454543866,"Croissant",17.25,"Sonntag",1,"2017","6","25","0","0"
2017-06-26,161.648694395923,"Croissant",17.375,"Montag",0,"2017","6","26","0","0"
2017-06-27,134.933457557944,"Croissant",16.375,"Dienstag",0,"2017","6","27","0","0"
2017-06-28,185.573198643115,"Croissant",19.75,"Mittwoch",0,"2017","6","28","0","0"
2017-06-29,155.221902949467,"Croissant",17.875,"Donnerstag",0,"2017","6","29","0","0"
2017-06-30,126.129236923882,"Croissant",14.875,"Freitag",0,"2017","6","30","0","0"
2017-07-01,183.864255743189,"Croissant",17.625,"Samstag",0,"2017","7","1","0","0"
2017-07-02,246.338419886437,"Croissant",17.125,"Sonntag",0,"2017","7","2","0","0"
2017-07-03,187.71776492446,"Croissant",18.625,"Montag",0,"2017","7","3","0","0"
2017-07-05,199.163798137962,"Croissant",19,"Mittwoch",0,"2017","7","5","0","0"
2017-07-06,188.91776073987,"Croissant",18.375,"Donnerstag",0,"2017","7","6","0","0"
2017-07-07,192.727972707754,"Croissant",20.625,"Freitag",0,"2017","7","7","0","0"
2017-07-08,241.187433084311,"Croissant",20.625,"Samstag",0,"2017","7","8","0","0"
2017-07-09,329.248061272308,"Croissant",19.125,"Sonntag",0,"2017","7","9","0","0"
2017-07-10,177.453927895789,"Croissant",17.5,"Montag",0,"2017","7","10","0","0"
2017-07-11,168.296001762297,"Croissant",19.875,"Dienstag",0,"2017","7","11","0","0"
2017-07-12,154.145230589462,"Croissant",14.75,"Mittwoch",0,"2017","7","12","0","0"
2017-07-13,189.580727494569,"Croissant",16.875,"Donnerstag",0,"2017","7","13","0","0"
2017-07-14,183.691695131553,"Croissant",19.5,"Freitag",0,"2017","7","14","0","0"
2017-07-15,245.417481970711,"Croissant",18.75,"Samstag",0,"2017","7","15","0","0"
2017-07-16,285.659838885549,"Croissant",17.375,"Sonntag",0,"2017","7","16","0","0"
2017-07-17,210.556063204536,"Croissant",18.5,"Montag",0,"2017","7","17","0","0"
2017-07-18,210.035193962853,"Croissant",18.75,"Dienstag",0,"2017","7","18","0","0"
2017-07-19,264.262174906022,"Croissant",22.5,"Mittwoch",0,"2017","7","19","0","0"
2017-07-20,231.137564394634,"Croissant",21.5,"Donnerstag",0,"2017","7","20","0","0"
2017-07-21,240.009691214717,"Croissant",20.5,"Freitag",0,"2017","7","21","0","0"
2017-07-22,311.79730154225,"Croissant",18.5,"Samstag",0,"2017","7","22","0","0"
2017-07-23,270.892805038016,"Croissant",19.375,"Sonntag",0,"2017","7","23","0","0"
2017-07-24,319.719249418743,"Croissant",18.75,"Montag",0,"2017","7","24","Sommerferien","0"
2017-07-25,256.669227442759,"Croissant",16.25,"Dienstag",0,"2017","7","25","Sommerferien","0"
2017-07-26,287.611585624058,"Croissant",20.875,"Mittwoch",0,"2017","7","26","Sommerferien","0"
2017-07-27,264.347742587261,"Croissant",19.5,"Donnerstag",0,"2017","7","27","Sommerferien","0"
2017-07-28,291.869109786323,"Croissant",18.125,"Freitag",0,"2017","7","28","Sommerferien","0"
2017-07-29,367.886160346572,"Croissant",19.625,"Samstag",0,"2017","7","29","Sommerferien","0"
2017-07-30,322.250156339845,"Croissant",24,"Sonntag",0,"2017","7","30","Sommerferien","0"
2017-07-31,294.721801189509,"Croissant",22.75,"Montag",0,"2017","7","31","Sommerferien","0"
2017-08-01,294.872700835774,"Croissant",21.375,"Dienstag",0,"2017","8","1","Sommerferien","0"
2017-08-02,304.11610963943,"Croissant",21.375,"Mittwoch",0,"2017","8","2","Sommerferien","0"
2017-08-03,290.500488567803,"Croissant",20.125,"Donnerstag",0,"2017","8","3","Sommerferien","0"
2017-08-04,296.329975775803,"Croissant",19.625,"Freitag",0,"2017","8","4","Sommerferien","0"
2017-08-05,323.640426901058,"Croissant",20.125,"Samstag",0,"2017","8","5","Sommerferien","0"
2017-08-06,306.788962919757,"Croissant",18.5,"Sonntag",0,"2017","8","6","Sommerferien","0"
2017-08-07,279.605045716123,"Croissant",22.4875,"Montag",0,"2017","8","7","Sommerferien","0"
2017-08-08,325.750887704869,"Croissant",23.0625,"Dienstag",0,"2017","8","8","Sommerferien","0"
2017-08-09,294.987094993166,"Croissant",21.125,"Mittwoch",0,"2017","8","9","Sommerferien","0"
2017-08-10,247.418838307197,"Croissant",19.6,"Donnerstag",0,"2017","8","10","Sommerferien","0"
2017-08-11,231.41872971895,"Croissant",16.375,"Freitag",0,"2017","8","11","Sommerferien","0"
2017-08-12,293.212102250901,"Croissant",15.5625,"Samstag",0,"2017","8","12","Sommerferien","0"
2017-08-13,317.981827860432,"Croissant",17.825,"Sonntag",0,"2017","8","13","Sommerferien","0"
2017-08-14,235.073505255603,"Croissant",18.6375,"Montag",0,"2017","8","14","Sommerferien","0"
2017-08-15,256.477737683784,"Croissant",25.0625,"Dienstag",0,"2017","8","15","Sommerferien","0"
2017-08-16,223.342663387873,"Croissant",20.8625,"Mittwoch",0,"2017","8","16","Sommerferien","0"
2017-08-17,196.017526514133,"Croissant",21.8,"Donnerstag",0,"2017","8","17","Sommerferien","0"
2017-08-18,222.037173809602,"Croissant",19.6625,"Freitag",0,"2017","8","18","Sommerferien","0"
2017-08-19,237.468659429889,"Croissant",16.9375,"Samstag",0,"2017","8","19","Sommerferien","0"
